,content,polarity
1764,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1765,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1766,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1767,Gran concurrencia al Seminario #ReformaLaboral en @derechouchile https://t.co/X1suf1Ky8O,1
1768,RT @alvarogallegod: Expone ahora @PalavecinoCL en seminario sobre la #ReformaLaboral en @derechouchile https://t.co/cT3Q6yFrBm,1
1769,Expone ahora @PalavecinoCL en seminario sobre la #ReformaLaboral en @derechouchile https://t.co/cT3Q6yFrBm,1
1770,.Emilio_Gamboa_ adelantó que se podría presentar una nueva #ReformaLaboral. https://t.co/GvwegE6rB1 #Politileaks https://t.co/2rhgZalwAy,1
1771,.Emilio_Gamboa_ adelantó que se podría presentar una nueva #ReformaLaboral. https://t.co/JbMGcK322v #Politileaks https://t.co/JNCXxCk3rS,1
1772,.Emilio_Gamboa_ adelantó que se podría presentar una nueva #ReformaLaboral. https://t.co/5tAnpgblaf #Politileaks,1
1773,"RT @derechouchile: [AHORA] Comienza seminario que analiza en profundidad la #reformalaboral, organizado por @derechouchile y @derechouc htt…",1
1774,"[AHORA] Comienza seminario que analiza en profundidad la #reformalaboral, organizado por @derechouchile y @derechouc https://t.co/0rMEOZSC7O",1
1775,RT @AlbornozStgo: En la gloriosa Facultad de @derechouchile ... veamos q nos dice @PalavecinoCL sobre la #reformalaboral  seguro esta muy d…,0
1776,RT @AlbornozStgo: En la gloriosa Facultad de @derechouchile ... veamos q nos dice @PalavecinoCL sobre la #reformalaboral  seguro esta muy d…,0
1777,#ReformaLaboral  1269 indicaciones 1 veto presidencial  2 requerimientos al TC y parcialmente acogido,1
1778,En la gloriosa Facultad de @derechouchile ... veamos q nos dice @PalavecinoCL sobre la #reformalaboral  seguro esta muy de acuerdo,0
1779,Que @Emilio_Gamboa_ adelantó que el Gobierno Federal podría presentar una nueva #ReformaLaboral. https://t.co/RrRDZEQyiF #Politileaks,1
1780,A minutos de iniciar seminario sobre #ReformaLaboral en @derechouchile https://t.co/ijxjzKBXK3,1
1781,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1782,RT @FabianValeroABG: Empleo obliga a cambiar el convenio del sector del metal para que se ajuste a la #ReformaLaboral de 2012 https://t.co/…,0
1783,.@Emilio_Gamboa_ adelantó que se podría presentar una nueva #ReformaLaboral. https://t.co/Z5kE399bwq #Politileaks https://t.co/XhU9sX1MDL,1
1784,Empleo obliga a cambiar el convenio del sector del metal para que se ajuste a la #ReformaLaboral de 2012 https://t.co/bDJYdEQ4vK,0
1785,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1786,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1787,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1788,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1789,RT @PalavecinoCL: Las dos mejores universidades del país analizan la #ReformaLaboral Sesión 1 en @derechouchile a partir de las 17:30 https…,1
1790,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1791,Viene otra #ReformaLaboral y de Pensiones. Pretenden eliminar la Ley del 73 del IMSS   https://t.co/bRBaZARbFj… https://t.co/x5ZsElKF2c,0
1792,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1793,"Si la #reformaprevisional la van a calcular los mismos expertos a cargo de la #reformalaboral y la gratuidad en educación, mejor que no...",0
1794,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1795,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1796,RT @politicomx: .@Emilio_Gamboa_ adelantó que el Gobierno Federal podría presentar una nueva #ReformaLaboral. https://t.co/RrRDZEQyiF #Poli…,1
1797,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1798,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1799,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1800,"RT @TrabajoEdoMex: Gracias al Srio. @navarreteprida, hemos instrumentado la #ReformaLaboral de @EPN para dar resultados en #Edomex. https:/…",1
1801,.@Emilio_Gamboa_ adelantó que se podría presentar una nueva #ReformaLaboral. https://t.co/RrRDZEQyiF #Politileaks,1
1802,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1803,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1804,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1805,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1806,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1807,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1808,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1809,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1810,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1811,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1812,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1813,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1814,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1815,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1816,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1817,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1818,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1819,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1820,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1821,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1822,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1823,RT @v_virtu: #Empleo obliga a cambiar el #ConvenioColectivo del #SectorMetal para adapatarlo a la #ReformaLaboral https://t.co/v6KdphZe6s .…,1
1824,RT @PalavecinoCL: Las dos mejores universidades del país analizan la #ReformaLaboral Sesión 1 en @derechouchile a partir de las 17:30 https…,1
1825,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1826,RT @PalavecinoCL: Las dos mejores universidades del país analizan la #ReformaLaboral Sesión 1 en @derechouchile a partir de las 17:30 https…,1
1827,RT @MundoLegisla: #SÍNTESIS El gobierno impulsará una nueva #REFORMALABORAL y de Pensiones. https://t.co/ksZzUAz6yz https://t.co/EibVGweGCG,1
1828,#SÍNTESIS El gobierno impulsará una nueva #REFORMALABORAL y de Pensiones. https://t.co/ksZzUAz6yz https://t.co/EibVGweGCG,1
1829,RT @v_virtu: #Empleo obliga a cambiar el #ConvenioColectivo del #SectorMetal para adapatarlo a la #ReformaLaboral https://t.co/v6KdphZe6s .…,1
1830,Viene otra #ReformaLaboral y de Pensiones. Pretenden eliminar la Ley del 73 del IMSS @galvanochoa  https://t.co/x5ZsElKF2c,0
1831,"RT @PorMudanza: Ciudadanos está a favor de la #ReformaLaboral que tanta miseria reparte, pero quiere pactar partidas presupuestarias para a…",1
1832,"RT @PorMudanza: Ciudadanos está a favor de la #ReformaLaboral que tanta miseria reparte, pero quiere pactar partidas presupuestarias para a…",1
1833,"Ciudadanos está a favor de la #ReformaLaboral que tanta miseria reparte, pero quiere pactar partidas presupuestarias para ayudar No me vale",1
1834,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1835,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1836,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1837,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1838,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1839,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1840,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1841,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1842,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1843,Retweeted Carlos Javier Gómez (@CarlosJGomezMar):  Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no... https://t.co/0ConiQ1Ya4,0
1844,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1845,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1846,RT @TresMonosSabios: @Emilio_Gamboa_ adelantó que el Gobierno Federal podría presentar una nueva #ReformaLaboral. #NoPosGuau https://t.co/x…,1
1847,@Emilio_Gamboa_ adelantó que el Gobierno Federal podría presentar una nueva #ReformaLaboral. #NoPosGuau https://t.co/xXVs4NZnZo,1
1848,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1849,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1850,RT @PalavecinoCL: Las dos mejores universidades del país analizan la #ReformaLaboral Sesión 1 en @derechouchile a partir de las 17:30 https…,1
1851,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1852,RT @RialMedina: El 95% de los contratos firmados en julio fueron temporales https://t.co/vW70sQOWNM èxits de la #reformalaboral del PP,1
1853,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1854,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1855,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1856,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1857,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1858,RT @PalavecinoCL: Las dos mejores universidades del país analizan la #ReformaLaboral Sesión 1 en @derechouchile a partir de las 17:30 https…,1
1859,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1860,Las dos mejores universidades del país analizan la #ReformaLaboral Sesión 1 en @derechouchile a partir de las 17:30 https://t.co/cjgPhdIRnj,0
1861,RT @PalavecinoCL: Hoy a partir de las 17:30 (y mañana) profesores de @uchile y @pucatolica charlaremos sobre la #ReformaLaboral https://t.c…,1
1862,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1863,Hoy a partir de las 17:30 (y mañana) profesores de @uchile y @pucatolica charlaremos sobre la #ReformaLaboral https://t.co/5mNCgjWhUM,1
1864,RT @politicomx: .@Emilio_Gamboa_ adelantó que el Gobierno Federal podría presentar una nueva #ReformaLaboral. https://t.co/RrRDZEQyiF #Poli…,1
1865,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1866,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1867,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1868,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1869,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1870,RT @fdoarab: Seminario #ReformaLaboral // @PalavecinoCL @rirarrazabal_ @ricardo_mewes @CamaraNacional @cramirez @alvarocruzat https://t.co/…,1
1871,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1872,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1873,.@Emilio_Gamboa_ adelantó que el Gobierno Federal podría presentar una nueva #ReformaLaboral. https://t.co/RrRDZEQyiF #Politileaks,1
1874,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1875,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1876,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1877,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1878,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1879,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1880,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1881,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1882,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1883,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1884,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1885,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1886,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1887,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1888,¿Se han cumplido los objetivos de la #ReformaLaboral? https://t.co/r8fZDndR84 vía @RRHHDigital,0
1889,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1890,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1891,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1892,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1893,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1894,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1895,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1896,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1897,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1898,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1899,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1900,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1901,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1902,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1903,"Q el #CuñaoSupremo y su cuadrilla d #Cuñaos dicen q la #LeyMordaza, #ReformaLaboral, #LeyWERT...la #CorruPPcion son cojonudas! #NegociandoEP",0
1904,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1905,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1906,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1907,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1908,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1909,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1910,"RT @PilarHLuc: Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://…",1
1911,"Así se forran los empresaurios protegidos por la #ReformaLaboral de los corruPPtos, robando y esclavizando #ascodan https://t.co/i3Zd1oaVto",1
1912,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1913,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1914,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1915,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1916,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1917,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1918,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1919,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1920,RT @v_virtu: #Empleo obliga a cambiar el #ConvenioColectivo del #SectorMetal para adapatarlo a la #ReformaLaboral https://t.co/v6KdphZe6s .…,1
1921,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1922,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1923,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1924,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1925,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1926,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1927,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1928,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1929,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1930,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1931,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1932,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1933,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1934,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1935,RT @CarlosJGomezMar: Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo h…,0
1936,Aquí tenéis la #ReformaLaboral de Rajoy.  Las horas extras no pagadas crecen más q el empleo https://t.co/V1EmIwJaQo https://t.co/nwaHOSbIOl,0
1937,RT @v_virtu: #Empleo obliga a cambiar el #ConvenioColectivo del #SectorMetal para adapatarlo a la #ReformaLaboral https://t.co/v6KdphZe6s .…,1
1938,RT @v_virtu: #Empleo obliga a cambiar el #ConvenioColectivo del #SectorMetal para adapatarlo a la #ReformaLaboral https://t.co/v6KdphZe6s .…,1
1939,#Empleo obliga a cambiar el #ConvenioColectivo del #SectorMetal para adapatarlo a la #ReformaLaboral https://t.co/v6KdphZe6s .@CincoDiascom,1
1940,RT @RialMedina: El 95% de los contratos firmados en julio fueron temporales https://t.co/vW70sQOWNM èxits de la #reformalaboral del PP,1
1941,RT @RialMedina: El 95% de los contratos firmados en julio fueron temporales https://t.co/vW70sQOWNM èxits de la #reformalaboral del PP,1
1942,El 95% de los contratos firmados en julio fueron temporales https://t.co/vW70sQOWNM èxits de la #reformalaboral del PP,1
1943,RT @SexenioMX: Peña Nieto (@EPN) prepara iniciativa de #ReformaLaboral  https://t.co/n2DyNCWFeb,1
1944,RT @SexenioMX: Peña Nieto (@EPN) prepara iniciativa de #ReformaLaboral  https://t.co/n2DyNCWFeb,1
1945,Peña Nieto (@EPN) prepara iniciativa de #ReformaLaboral  https://t.co/n2DyNCWFeb,1
1946,Peña Nieto (@EPN) prepara iniciativa de #ReformaLaboral  https://t.co/9Ksf8ler3K,1
1947,RT @SexenioMX: Peña Nieto (@EPN) prepara iniciativa de #ReformaLaboral https://t.co/n2DyNCWFeb,1
1948,Peña Nieto (@EPN) prepara iniciativa de #ReformaLaboral https://t.co/n2DyNCWFeb,1
1949,RT @LaCaraDeBelmez: Mas que #reformalaboral lo deberían llamar #retrocesolaboral,0
1950,@ONU_es #Reformalaboral en MEXICO @EPN @JLozanoA @PartidoAccionN @RicardoAnayaC @senadomexicano @Mx_Diputados https://t.co/hDCj6Eks7X,1
1951,RT @fdoarab: Seminario #ReformaLaboral // @PalavecinoCL @rirarrazabal_ @ricardo_mewes @CamaraNacional @cramirez @alvarocruzat https://t.co/…,1
1952,RT @fdoarab: Seminario #ReformaLaboral // @PalavecinoCL @rirarrazabal_ @ricardo_mewes @CamaraNacional @cramirez @alvarocruzat https://t.co/…,1
1953,RT @fdoarab: Seminario #ReformaLaboral // @PalavecinoCL @rirarrazabal_ @ricardo_mewes @CamaraNacional @cramirez @alvarocruzat https://t.co/…,1
1954,Seminario #ReformaLaboral // @PalavecinoCL @rirarrazabal_ @ricardo_mewes @CamaraNacional @cramirez @alvarocruzat https://t.co/ACljbzocrr,1
